Hourly Time,Hourly Sum
2022년 3월 14일   14시,835924.8516
2022년 3월 14일   15시,831655.2188
2022년 3월 14일   16시,831746.4063
2022년 3월 14일   17시,814937.4141
2022년 3월 14일   18시,801998.0781
2022년 3월 14일   19시,786621.3086
2022년 3월 14일   20시,756052.4688
2022년 3월 14일   21시,731801.5703
2022년 3월 14일   22시,713765.3867
2022년 3월 14일   23시,709740.7695
2022년 3월 15일   00시,669434.0078
2022년 3월 15일   01시,641279.5195
2022년 3월 15일   02시,627197.9375
2022년 3월 15일   03시,626056.1484
2022년 3월 15일   04시,636633.3945
2022년 3월 15일   05시,657091.8672
2022년 3월 15일   06시,695113.1406
2022년 3월 15일   07시,742536.8555
2022년 3월 15일   08시,774632.5117
2022년 3월 15일   09시,745450.5977
2022년 3월 15일   10시,707243.418
2022년 3월 15일   11시,670781.707
2022년 3월 15일   12시,619975.3555
2022년 3월 15일   13시,633991.0273
2022년 3월 15일   14시,644152.3828
2022년 3월 15일   15시,662668.2383
2022년 3월 15일   16시,715820.9414
2022년 3월 15일   17시,754334.625
2022년 3월 15일   18시,778301.3711
2022년 3월 15일   19시,777660.5547
2022년 3월 15일   20시,750603.6602
2022년 3월 15일   21시,727545.3242
2022년 3월 15일   22시,715669.8711
2022년 3월 15일   23시,710735.9063
2022년 3월 16일   00시,667271.8906
2022년 3월 16일   01시,641928.0742
2022년 3월 16일   02시,630516.9844
2022년 3월 16일   03시,626772.6133
2022년 3월 16일   04시,634078.3711
2022년 3월 16일   05시,656300.0625
2022년 3월 16일   06시,696113.0234
2022년 3월 16일   07시,737746.5586
2022년 3월 16일   08시,767744.8008
2022년 3월 16일   09시,736922.3945
2022년 3월 16일   10시,699290.332
2022년 3월 16일   11시,663576.9922
2022년 3월 16일   12시,612551.8164
2022년 3월 16일   13시,627055.4805
2022년 3월 16일   14시,639339.0938
2022년 3월 16일   15시,668437.5352
2022년 3월 16일   16시,720953.8906
2022년 3월 16일   17시,747351.6836
2022년 3월 16일   18시,765545.8477
2022년 3월 16일   19시,766138.2734
2022년 3월 16일   20시,745132.4492
2022년 3월 16일   21시,727383.6641
2022년 3월 16일   22시,713408.7734
2022년 3월 16일   23시,706925.1914
2022년 3월 17일   00시,662439.2852
2022년 3월 17일   01시,636272.5
2022년 3월 17일   02시,619521.3945
2022년 3월 17일   03시,615948.8594
2022년 3월 17일   04시,622868.0469
2022년 3월 17일   05시,639701.8359
2022년 3월 17일   06시,675001.293
2022년 3월 17일   07시,729909.2891
2022년 3월 17일   08시,801490.0742
2022년 3월 17일   09시,824593.5547
2022년 3월 17일   10시,816525.0234
2022년 3월 17일   11시,801584.4727
2022년 3월 17일   12시,766466.6094
2022년 3월 17일   13시,790876.5469
2022년 3월 17일   14시,799323.9922
2022년 3월 17일   15시,802110.7812
2022년 3월 17일   16시,808034.25
2022년 3월 17일   17시,803814.6328
2022년 3월 17일   18시,801166.5937
2022년 3월 17일   19시,790812.1328
2022년 3월 17일   20시,761953.2773
2022년 3월 17일   21시,735672.7188
2022년 3월 17일   22시,719600.25
2022년 3월 17일   23시,712495.0742
2022년 3월 18일   00시,669490.6641
2022년 3월 18일   01시,640777.2617
2022년 3월 18일   02시,624895.1992
2022년 3월 18일   03시,619779.1484
2022년 3월 18일   04시,626345.3945
2022년 3월 18일   05시,645656.7422
2022년 3월 18일   06시,681036.8906
2022년 3월 18일   07시,742203.9648
2022년 3월 18일   08시,814913.0195
2022년 3월 18일   09시,836010.9922
2022년 3월 18일   10시,821132.2266
2022년 3월 18일   11시,800362.5117
2022년 3월 18일   12시,764119.5273
2022년 3월 18일   13시,803054.8203
2022년 3월 18일   14시,811950.0703
2022년 3월 18일   15시,811607.5938
2022년 3월 18일   16시,816612.1875
2022년 3월 18일   17시,798490.8516
2022년 3월 18일   18시,790744.8516
2022년 3월 18일   19시,783876.0273
2022년 3월 18일   20시,757512.2305
2022년 3월 18일   21시,736050.9883
2022년 3월 18일   22시,723010.7656
2022년 3월 18일   23시,718288.7734
2022년 3월 19일   00시,677085.3672
2022년 3월 19일   01시,647069.1289
2022년 3월 19일   02시,629455.7305
2022년 3월 19일   03시,622434.2109
2022년 3월 19일   04시,627626.082
2022년 3월 19일   05시,636420.582
2022년 3월 19일   06시,647572.8125
2022년 3월 19일   07시,666561.6328
2022년 3월 19일   08시,702861.8633
2022년 3월 19일   09시,718783.793
2022년 3월 19일   10시,722122.9727
2022년 3월 19일   11시,704110.582
2022년 3월 19일   12시,667101.1875
2022년 3월 19일   13시,667124.1875
2022년 3월 19일   14시,668287.5195
2022년 3월 19일   15시,668726.5078
2022년 3월 19일   16시,668452.4883
2022년 3월 19일   17시,672280.4609
2022년 3월 19일   18시,689659.3555
2022년 3월 19일   19시,698670.1992
2022년 3월 19일   20시,691177.6016
2022년 3월 19일   21시,681949.3711
2022년 3월 19일   22시,678970.5586
2022년 3월 19일   23시,681750.2578
2022년 3월 20일   00시,645509.6133
2022년 3월 20일   01시,615191.9648
2022년 3월 20일   02시,597938.8008
2022년 3월 20일   03시,589179.4141
2022년 3월 20일   04시,590806.0156
2022년 3월 20일   05시,600700.0313
2022년 3월 20일   06시,606369.9883
2022년 3월 20일   07시,606339.543
2022년 3월 20일   08시,595417.0273
2022년 3월 20일   09시,581082.9688
2022년 3월 20일   10시,580270.9062
2022년 3월 20일   11시,573073.4688
2022년 3월 20일   12시,557913.1211
2022년 3월 20일   13시,544583.2422
2022년 3월 20일   14시,534358.7695
2022년 3월 20일   15시,548285.5742
2022년 3월 20일   16시,573402.0977
2022년 3월 20일   17시,612520.5117
2022년 3월 20일   18시,656205.668
2022년 3월 20일   19시,675654.2344
2022년 3월 20일   20시,672637.4492
2022년 3월 20일   21시,664388.8867
2022년 3월 20일   22시,661928.4805
2022년 3월 20일   23시,658613.1914
2022년 3월 21일   00시,624607.1289
2022년 3월 21일   01시,596909.6133
2022년 3월 21일   02시,584215.9922
2022년 3월 21일   03시,581638.8984
2022년 3월 21일   04시,590339.0117
2022년 3월 21일   05시,614375.4062
2022년 3월 21일   06시,660784.5039
2022년 3월 21일   07시,718647.707
2022년 3월 21일   08시,762591.2891
2022년 3월 21일   09시,747542.4258
2022년 3월 21일   10시,722324.9414
2022년 3월 21일   11시,712244.832
2022년 3월 21일   12시,675843.0977
2022년 3월 21일   13시,710073.5078
2022년 3월 21일   14시,737235.8984
2022년 3월 21일   15시,773207.0391
2022년 3월 21일   16시,805312.5625
2022년 3월 21일   17시,806620.8203
2022년 3월 21일   18시,806956.7812
2022년 3월 21일   19시,797875.4336
2022년 3월 21일   20시,767426.3477
2022년 3월 21일   21시,743814.7383
2022년 3월 21일   22시,729214.8398
2022년 3월 21일   23시,724119.2969
2022년 3월 22일   00시,682216.1172
2022년 3월 22일   01시,658006.7266
2022년 3월 22일   02시,644855.9688
2022년 3월 22일   03시,639496.2617
2022년 3월 22일   04시,646117.9844
2022년 3월 22일   05시,667125.7891
2022년 3월 22일   06시,702416.582
2022년 3월 22일   07시,745137.9609
2022년 3월 22일   08시,782451.5313
2022년 3월 22일   09시,758941.7305
2022년 3월 22일   10시,713317.7539
2022년 3월 22일   11시,678144.8711
2022년 3월 22일   12시,629907.3086
2022년 3월 22일   13시,646546.8203
2022년 3월 22일   14시,606009.8477
2022년 3월 22일   15시,690279.6367
2022년 3월 22일   16시,735633.7188
2022년 3월 22일   17시,761667.4375
2022년 3월 22일   18시,787456.6328
2022년 3월 22일   19시,794482.7578
2022년 3월 22일   20시,768336.4297
2022년 3월 22일   21시,745314.4336
2022년 3월 22일   22시,732885.5391
2022년 3월 22일   23시,731392.2578
2022년 3월 23일   00시,689892.25
2022년 3월 23일   01시,662241.7734
2022년 3월 23일   02시,647678.2266
2022년 3월 23일   03시,640715.7305
2022년 3월 23일   04시,648220.3516
2022년 3월 23일   05시,664361.2461
2022년 3월 23일   06시,698364.957
2022년 3월 23일   07시,758097.7773
2022년 3월 23일   08시,836477.1641
2022년 3월 23일   09시,856386
2022년 3월 23일   10시,833586.3828
2022년 3월 23일   11시,801949.5859
2022년 3월 23일   12시,744821.9922
2022년 3월 23일   13시,750431.3633
2022년 3월 23일   14시,766862.0469
2022년 3월 23일   15시,774459.3711
2022년 3월 23일   16시,779479.6172
2022년 3월 23일   17시,779632.9883
2022년 3월 23일   18시,791503.4844
2022년 3월 23일   19시,790836.043
2022년 3월 23일   20시,767695.1094
2022년 3월 23일   21시,747569.7813
2022년 3월 23일   22시,738152.8945
2022년 3월 23일   23시,735881.2852
2022년 3월 24일   00시,694963.3242
2022년 3월 24일   01시,667913.1289
2022년 3월 24일   02시,652349.8672
2022년 3월 24일   03시,646136.9375
2022년 3월 24일   04시,654800.0156
2022년 3월 24일   05시,673862.2227
2022년 3월 24일   06시,703511.6133
2022년 3월 24일   07시,745822.1367
2022년 3월 24일   08시,793068.0586
2022년 3월 24일   09시,781885.5625
2022년 3월 24일   10시,757161
2022년 3월 24일   11시,730838.5273
2022년 3월 24일   12시,685507.6289
2022년 3월 24일   13시,692319.4297
2022년 3월 24일   14시,691285.9453
2022년 3월 24일   15시,703068.0117
2022년 3월 24일   16시,735068.3633
2022년 3월 24일   17시,759539.2383
2022년 3월 24일   18시,778034.4414
2022년 3월 24일   19시,784430.3945
2022년 3월 24일   20시,761129.332
2022년 3월 24일   21시,738767.2031
2022년 3월 24일   22시,727349.4727
2022년 3월 24일   23시,722444.6758
2022년 3월 25일   00시,679681.9766
2022년 3월 25일   01시,652787.4336
2022년 3월 25일   02시,636770.1914
2022년 3월 25일   03시,579043.2539
2022년 3월 25일   04시,637825.7305
2022년 3월 25일   05시,656385.9922
2022년 3월 25일   06시,689152.7383
2022년 3월 25일   07시,729790.4805
2022년 3월 25일   08시,768457.0547
2022년 3월 25일   09시,755727.875
2022년 3월 25일   10시,729789.4336
2022년 3월 25일   11시,713735.25
2022년 3월 25일   12시,692077.8516
2022년 3월 25일   13시,727728.7148
2022년 3월 25일   14시,742298.2383
2022년 3월 25일   15시,756917.1133
2022년 3월 25일   16시,766554.2773
2022년 3월 25일   17시,757932.0977
2022년 3월 25일   18시,756376.2187
2022년 3월 25일   19시,752383.125
2022년 3월 25일   20시,733823.0156
2022년 3월 25일   21시,716085.9219
2022년 3월 25일   22시,705136.0898
2022년 3월 25일   23시,704448.543
2022년 3월 26일   00시,660629.1016
2022년 3월 26일   01시,629906.1914
2022년 3월 26일   02시,613708.9219
2022년 3월 26일   03시,604973.3047
2022년 3월 26일   04시,607097.0391
2022년 3월 26일   05시,615540.8867
2022년 3월 26일   06시,626338.332
2022년 3월 26일   07시,638925.8359
2022년 3월 26일   08시,662131.5469
2022년 3월 26일   09시,668286.5938
2022년 3월 26일   10시,662811.3047
2022년 3월 26일   11시,649899.1719
2022년 3월 26일   12시,628603.707
2022년 3월 26일   13시,623877.5781
2022년 3월 26일   14시,609126.457
2022년 3월 26일   15시,603141.9805
2022년 3월 26일   16시,608894.0117
2022년 3월 26일   17시,623229.7773
2022년 3월 26일   18시,650976.0898
2022년 3월 26일   19시,667923.9648
2022년 3월 26일   20시,661666.9727
2022년 3월 26일   21시,654779.043
2022년 3월 26일   22시,650318.8711
2022년 3월 26일   23시,650678.3359
2022년 3월 27일   00시,614202.1211
2022년 3월 27일   01시,586036.4531
2022년 3월 27일   02시,570660.7539
2022년 3월 27일   03시,564115.1055
2022년 3월 27일   04시,569015.0469
2022년 3월 27일   05시,580139.3945
2022년 3월 27일   06시,584032.7617
2022년 3월 27일   07시,566123.9492
2022년 3월 27일   08시,521432.7148
2022년 3월 27일   09시,473104.4687
2022년 3월 27일   10시,459178.6797
2022년 3월 27일   11시,442268.9336
2022년 3월 27일   12시,428672.5
2022년 3월 27일   13시,434841.1523
2022년 3월 27일   14시,440429.2227
2022년 3월 27일   15시,463054.9141
2022년 3월 27일   16시,503379.3711
2022년 3월 27일   17시,559015.3438
2022년 3월 27일   18시,612731.1484
2022년 3월 27일   19시,642487.8984
2022년 3월 27일   20시,637454.2109
2022년 3월 27일   21시,630985.9219
2022년 3월 27일   22시,633049.1094
2022년 3월 27일   23시,629536.0742
2022년 3월 28일   00시,596338.8789
2022년 3월 28일   01시,573684.0117
2022년 3월 28일   02시,562141.2188
2022년 3월 28일   03시,562414.0781
2022년 3월 28일   04시,572112.8828
2022년 3월 28일   05시,599293.9219
2022년 3월 28일   06시,587716.5195
2022년 3월 28일   07시,691044.7148
2022년 3월 28일   08시,730487.1484
2022년 3월 28일   09시,713851.5664
2022년 3월 28일   10시,692772.1562
2022년 3월 28일   11시,675941.4453
2022년 3월 28일   12시,622069.7813
2022년 3월 28일   13시,627117.7148
2022년 3월 28일   14시,631784.5469
2022년 3월 28일   15시,646928.1797
2022년 3월 28일   16시,692588.125
2022년 3월 28일   17시,733598.168
2022년 3월 28일   18시,762153.2148
2022년 3월 28일   19시,771458.4961
2022년 3월 28일   20시,749393.9688
2022년 3월 28일   21시,727290.6602
2022년 3월 28일   22시,716664.2461
2022년 3월 28일   23시,712460.8828
2022년 3월 29일   00시,671818.8672
2022년 3월 29일   01시,646408.5117
2022년 3월 29일   02시,632161.4141
2022년 3월 29일   03시,628544.3164
2022년 3월 29일   04시,634721.8516
2022년 3월 29일   05시,656959.9023
2022년 3월 29일   06시,689286.5547
2022년 3월 29일   07시,720192.7695
2022년 3월 29일   08시,737360.7891
2022년 3월 29일   09시,703677.8438
2022년 3월 29일   10시,667419.3438
2022년 3월 29일   11시,636133.957
2022년 3월 29일   12시,589478.3281
2022년 3월 29일   13시,603442.5859
2022년 3월 29일   14시,614325.9336
2022년 3월 29일   15시,636422.5703
2022년 3월 29일   16시,681213.9336
2022년 3월 29일   17시,723022.3789
2022년 3월 29일   18시,753434.7383
2022년 3월 29일   19시,763396.5547
2022년 3월 29일   20시,740473.4609
2022년 3월 29일   21시,720392.2734
2022년 3월 29일   22시,708614.4805
2022년 3월 29일   23시,704097.9414
2022년 3월 30일   00시,658948.9922
2022년 3월 30일   01시,631764.793
2022년 3월 30일   02시,617894.4766
2022년 3월 30일   03시,612589.2109
2022년 3월 30일   04시,619631.5234
2022년 3월 30일   05시,640438.1445
2022년 3월 30일   06시,675034.3906
2022년 3월 30일   07시,713724.9453
2022년 3월 30일   08시,753619.1055
2022년 3월 30일   09시,748162.5508
2022년 3월 30일   10시,735645.9141
2022년 3월 30일   11시,717483.5898
2022년 3월 30일   12시,674675.2773
2022년 3월 30일   13시,705048.5898
2022년 3월 30일   14시,736837.4531
2022년 3월 30일   15시,754073.9922
2022년 3월 30일   16시,772183.4141
2022년 3월 30일   17시,767019.043
2022년 3월 30일   18시,762408.1016
2022년 3월 30일   19시,760502.1914
2022년 3월 30일   20시,740302.1289
2022년 3월 30일   21시,724144.5273
2022년 3월 30일   22시,705871.6484
2022년 3월 30일   23시,698627.9258
2022년 3월 31일   00시,652537.4023
2022년 3월 31일   01시,626311.2773
2022년 3월 31일   02시,612808.9961
2022년 3월 31일   03시,605105.6875
2022년 3월 31일   04시,612527.5078
2022년 3월 31일   05시,630393.6094
2022년 3월 31일   06시,663989.7344
2022년 3월 31일   07시,710507.4336
2022년 3월 31일   08시,759816.4297
2022년 3월 31일   09시,750776.2969
2022년 3월 31일   10시,735104.8945
2022년 3월 31일   11시,722043.5547
2022년 3월 31일   12시,633331.8555
2022년 3월 31일   13시,718690.8164
2022년 3월 31일   14시,733189.2617
2022년 3월 31일   15시,732725.4531
2022년 3월 31일   16시,746346.8906
2022년 3월 31일   17시,752015.9297
2022년 3월 31일   18시,761467.8125
2022년 3월 31일   19시,765362.0742
2022년 3월 31일   20시,745648.9844
2022년 3월 31일   21시,727402.457
2022년 3월 31일   22시,713326.5
2022년 3월 31일   23시,704430.8867
2022년 4월 1일   00시,663446.1953
2022년 4월 1일   01시,637719.4727
2022년 4월 1일   02시,622874.0898
2022년 4월 1일   03시,617860.957
2022년 4월 1일   04시,624766.9883
2022년 4월 1일   05시,644877.6875
2022년 4월 1일   06시,677480.2422
2022년 4월 1일   07시,703868.5898
2022년 4월 1일   08시,654658.0039
2022년 4월 1일   09시,683766.6992
2022년 4월 1일   10시,653053.6211
2022년 4월 1일   11시,632966.2148
2022년 4월 1일   12시,602553.4258
2022년 4월 1일   13시,583030.9609
2022년 4월 1일   14시,652644.2031
2022년 4월 1일   15시,665626.6914
2022년 4월 1일   16시,690097.332
2022년 4월 1일   17시,711833.6719
2022년 4월 1일   18시,733191.7344
2022년 4월 1일   19시,747409.5547
2022년 4월 1일   20시,732946.1641
2022년 4월 1일   21시,717220.5859
2022년 4월 1일   22시,708616.3594
2022년 4월 1일   23시,704013.4805
2022년 4월 2일   00시,664092.4883
2022년 4월 2일   01시,636078.0547
2022년 4월 2일   02시,622212.1055
2022년 4월 2일   03시,614327.8945
2022년 4월 2일   04시,616477.0469
2022년 4월 2일   05시,628397.5234
2022년 4월 2일   06시,638685.582
2022년 4월 2일   07시,623523.8164
2022년 4월 2일   08시,584000.5469
2022년 4월 2일   09시,537396.2109
2022년 4월 2일   10시,513806.1484
2022년 4월 2일   11시,492768.2969
2022년 4월 2일   12시,465766.8867
2022년 4월 2일   13시,467669.9336
2022년 4월 2일   14시,472469.6133
2022년 4월 2일   15시,492655.9531
2022년 4월 2일   16시,538744.7422
2022년 4월 2일   17시,590598.3555
2022년 4월 2일   18시,636441.9688
2022년 4월 2일   19시,662159.9727
2022년 4월 2일   20시,659988.2344
2022년 4월 2일   21시,651960.793
2022년 4월 2일   22시,652523.9531
2022년 4월 2일   23시,656931.7109
2022년 4월 3일   00시,621635.8203
2022년 4월 3일   01시,594273.0547
2022년 4월 3일   02시,580326.1406
2022년 4월 3일   03시,573347.9609
2022년 4월 3일   04시,575962.3945
2022년 4월 3일   05시,587360.4258
2022년 4월 3일   06시,592730.5508
2022년 4월 3일   07시,568369.9023
2022년 4월 3일   08시,515475.2461
2022년 4월 3일   09시,466629
2022년 4월 3일   10시,451248.0117
2022년 4월 3일   11시,431766.2656
2022년 4월 3일   12시,417773.3516
2022년 4월 3일   13시,418132.1797
2022년 4월 3일   14시,425655.6055
2022년 4월 3일   15시,452061.5664
2022년 4월 3일   16시,501375.3516
2022년 4월 3일   17시,562355.2266
2022년 4월 3일   18시,616124.9688
2022년 4월 3일   19시,647403.3672
2022년 4월 3일   20시,649519.0273
2022년 4월 3일   21시,644277.5625
2022년 4월 3일   22시,641324.0234
2022년 4월 3일   23시,636598.0859
2022년 4월 4일   00시,602786.9609
2022년 4월 4일   01시,578359.8477
2022년 4월 4일   02시,566630.9727
2022년 4월 4일   03시,563722.1719
2022년 4월 4일   04시,571252.3516
2022년 4월 4일   05시,593278.6836
2022년 4월 4일   06시,634670.8984
2022년 4월 4일   07시,672608.2539
2022년 4월 4일   08시,697927.2148
2022년 4월 4일   09시,676816.2734
2022년 4월 4일   10시,647141.2656
2022년 4월 4일   11시,615128.5273
2022년 4월 4일   12시,524764.8281
2022년 4월 4일   13시,589782.1211
2022년 4월 4일   14시,601777.9688
2022년 4월 4일   15시,625854.2109
2022년 4월 4일   16시,670839.3125
2022년 4월 4일   17시,713170.0234
2022년 4월 4일   18시,745024.1406
2022년 4월 4일   19시,757122.8672
2022년 4월 4일   20시,736626.4648
2022년 4월 4일   21시,719000.5117
2022년 4월 4일   22시,706902.2891
2022년 4월 4일   23시,700386.9844
2022년 4월 5일   00시,658127.8008
2022년 4월 5일   01시,632941.5273
2022년 4월 5일   02시,621576.832
2022년 4월 5일   03시,616695.0859
2022년 4월 5일   04시,622598.8984
2022년 4월 5일   05시,642854.0625
2022년 4월 5일   06시,672303.582
2022년 4월 5일   07시,697525.4883
2022년 4월 5일   08시,719925.7617
2022년 4월 5일   09시,696956.0313
2022년 4월 5일   10시,670117.1172
2022년 4월 5일   11시,650758.4805
2022년 4월 5일   12시,616121.7539
2022년 4월 5일   13시,639128.0547
2022년 4월 5일   14시,651458.4805
2022년 4월 5일   15시,673289.8164
2022년 4월 5일   16시,713785.8359
2022년 4월 5일   17시,732318.6992
2022년 4월 5일   18시,750015.793
2022년 4월 5일   19시,761031.0352
2022년 4월 5일   20시,737508.0273
2022년 4월 5일   21시,717496.0039
2022년 4월 5일   22시,704400.2891
2022년 4월 5일   23시,701349.1484
2022년 4월 6일   00시,656700.8906
2022년 4월 6일   01시,633109.2578
2022년 4월 6일   02시,619667.543
2022년 4월 6일   03시,614563.3086
2022년 4월 6일   04시,621693.0547
2022년 4월 6일   05시,641219.2148
2022년 4월 6일   06시,672156.8672
2022년 4월 6일   07시,699337.082
2022년 4월 6일   08시,720299.8398
2022년 4월 6일   09시,691572.9648
2022년 4월 6일   10시,654329.5117
2022년 4월 6일   11시,624141.0859
2022년 4월 6일   12시,581584.1875
2022년 4월 6일   13시,600652.9648
2022년 4월 6일   14시,614922.8008
2022년 4월 6일   15시,640517.0391
2022년 4월 6일   16시,682462.5586
2022년 4월 6일   17시,712606.7695
2022년 4월 6일   18시,737420.1875
2022년 4월 6일   19시,751716.7852
2022년 4월 6일   20시,735805.8867
2022년 4월 6일   21시,717847.4258
2022년 4월 6일   22시,705056.4609
2022년 4월 6일   23시,694300.082
2022년 4월 7일   00시,647658.082
2022년 4월 7일   01시,622572.9453
2022년 4월 7일   02시,609859.8984
2022년 4월 7일   03시,606594.5508
2022년 4월 7일   04시,612337.9531
2022년 4월 7일   05시,629538.6289
2022년 4월 7일   06시,659416.6602
2022년 4월 7일   07시,703898.0898
2022년 4월 7일   08시,742552.4258
2022년 4월 7일   09시,722570.3906
2022년 4월 7일   10시,606570.2266
2022년 4월 7일   11시,618636.5391
2022년 4월 7일   12시,570254.7148
2022년 4월 7일   13시,587602.0547
2022년 4월 7일   14시,599633.1055
2022년 4월 7일   15시,623931.5117
2022년 4월 7일   16시,670741.5391
2022년 4월 7일   17시,710777.1016
2022년 4월 7일   18시,742243.1797
2022년 4월 7일   19시,755953.6445
2022년 4월 7일   20시,738101.5586
2022년 4월 7일   21시,718568.9453
2022년 4월 7일   22시,708938.3555
2022년 4월 7일   23시,641769.7695
2022년 4월 8일   00시,655469.4023
2022년 4월 8일   01시,630266.875
2022년 4월 8일   02시,620107.1484
2022년 4월 8일   03시,615895.6016
2022년 4월 8일   04시,623477.9023
2022년 4월 8일   05시,641117.6875
2022년 4월 8일   06시,668919.7695
2022년 4월 8일   07시,683284.8438
2022년 4월 8일   08시,689103.7891
2022년 4월 8일   09시,657949.6172
2022년 4월 8일   10시,627986.1367
2022년 4월 8일   11시,604233.9023
2022년 4월 8일   12시,559783.1562
2022년 4월 8일   13시,577859.2539
2022년 4월 8일   14시,587327.9453
2022년 4월 8일   15시,612921.9297
2022년 4월 8일   16시,654162.0117
2022년 4월 8일   17시,689349.9727
2022년 4월 8일   18시,713016.9453
2022년 4월 8일   19시,727373.2344
2022년 4월 8일   20시,710661.4219
2022년 4월 8일   21시,696185.5508
2022년 4월 8일   22시,683347.1328
2022년 4월 8일   23시,678483.8984
2022년 4월 9일   00시,636283.6523
2022년 4월 9일   01시,609896.7617
2022년 4월 9일   02시,595675.4414
2022년 4월 9일   03시,587945.6836
2022년 4월 9일   04시,590225.8789
2022년 4월 9일   05시,599269.1367
2022년 4월 9일   06시,608265.207
2022년 4월 9일   07시,591396.1563
2022년 4월 9일   08시,571955.1484
2022년 4월 9일   09시,534891.1484
2022년 4월 9일   10시,512143.1719
2022년 4월 9일   11시,487407.043
2022년 4월 9일   12시,465273.6953
2022년 4월 9일   13시,472728.5117
2022년 4월 9일   14시,480863.7812
2022년 4월 9일   15시,501980.3945
2022년 4월 9일   16시,541498.6914
2022년 4월 9일   17시,579615.2344
2022년 4월 9일   18시,616648.8398
2022년 4월 9일   19시,641618.0352
2022년 4월 9일   20시,637414.2227
2022년 4월 9일   21시,628826.5195
2022년 4월 9일   22시,625143.3477
2022년 4월 9일   23시,620275.543
2022년 4월 10일   00시,581757.5625
2022년 4월 10일   01시,555650.6523
2022년 4월 10일   02시,541038.9453
2022년 4월 10일   03시,533745.3867
2022년 4월 10일   04시,537253.0391
2022년 4월 10일   05시,545840.8047
2022년 4월 10일   06시,550213.9844
2022년 4월 10일   07시,527084.3555
2022년 4월 10일   08시,484083.6523
2022년 4월 10일   09시,448466.0078
2022년 4월 10일   10시,433250.957
2022년 4월 10일   11시,419833.8984
2022년 4월 10일   12시,414108.0312
2022년 4월 10일   13시,425462.8477
2022년 4월 10일   14시,438888.1641
2022년 4월 10일   15시,471290.1406
2022년 4월 10일   16시,513627.1992
2022년 4월 10일   17시,556284.6016
2022년 4월 10일   18시,598484.2461
2022년 4월 10일   19시,625473.3867
2022년 4월 10일   20시,623926.7656
2022년 4월 10일   21시,614469.3359
2022년 4월 10일   22시,606414.9141
2022년 4월 10일   23시,594707.0273
2022년 4월 11일   00시,559705.6367
2022년 4월 11일   01시,537215.5078
2022년 4월 11일   02시,525523.3906
2022년 4월 11일   03시,522207.5234
2022년 4월 11일   04시,529208.207
2022년 4월 11일   05시,550779.75
2022년 4월 11일   06시,586678.9688
2022년 4월 11일   07시,623853.6563
2022년 4월 11일   08시,654512.2461
2022년 4월 11일   09시,645368.5234
2022년 4월 11일   10시,630402.4023
2022년 4월 11일   11시,616526.8789
2022년 4월 11일   12시,583601.2539
2022년 4월 11일   13시,610274.8945
2022년 4월 11일   14시,630034.2617
2022년 4월 11일   15시,651323.418
2022년 4월 11일   16시,688522.5039
2022년 4월 11일   17시,717372.7109
2022년 4월 11일   18시,736239.3281
2022년 4월 11일   19시,744469.7813
2022년 4월 11일   20시,722550.1367
2022년 4월 11일   21시,700133.3945
2022년 4월 11일   22시,682233.1328
2022년 4월 11일   23시,666221.3438
2022년 4월 12일   00시,621299.0547
2022년 4월 12일   01시,597321.0117
2022년 4월 12일   02시,587275.0664
2022년 4월 12일   03시,583422.9336
2022년 4월 12일   04시,588803.3672
2022년 4월 12일   05시,605815.3203
2022년 4월 12일   06시,634003.8203
2022년 4월 12일   07시,667756.3203
2022년 4월 12일   08시,691928.8555
2022년 4월 12일   09시,673828.1406
2022년 4월 12일   10시,647520.832
2022년 4월 12일   11시,626904.3281
2022년 4월 12일   12시,591272.3242
2022년 4월 12일   13시,616884.7344
2022년 4월 12일   14시,583789.9219
2022년 4월 12일   15시,664443.0391
2022년 4월 12일   16시,706911.1055
2022년 4월 12일   17시,737216.3086
2022년 4월 12일   18시,755939.3594
2022년 4월 12일   19시,758918.1055
2022년 4월 12일   20시,734846.6523
2022년 4월 12일   21시,709762.9922
2022년 4월 12일   22시,690221.2266
2022년 4월 12일   23시,674455.1523
2022년 4월 13일   00시,629479.707
2022년 4월 13일   01시,604933.707
2022년 4월 13일   02시,593998.4883
2022년 4월 13일   03시,589128.875
2022년 4월 13일   04시,592376.2891
2022년 4월 13일   05시,607571.957
2022년 4월 13일   06시,639797.3359
2022년 4월 13일   07시,689436.4297
2022년 4월 13일   08시,749062.8281
2022년 4월 13일   09시,768611.9922
2022년 4월 13일   10시,766704.2734
2022년 4월 13일   11시,700887.082
2022년 4월 13일   12시,678124.1914
2022년 4월 13일   13시,763853.2383
2022년 4월 13일   14시,774395.5039
2022년 4월 13일   15시,775311.5938
2022년 4월 13일   16시,781096.1094
2022년 4월 13일   17시,768110.5117
2022년 4월 13일   18시,759048.1172
2022년 4월 13일   19시,754288.2031
2022년 4월 13일   20시,733578.9453
2022년 4월 13일   21시,710426.9297
2022년 4월 13일   22시,692305.2969
2022년 4월 13일   23시,680038.6953
2022년 4월 14일   00시,637479.4102
2022년 4월 14일   01시,610328.5664
2022년 4월 14일   02시,597923.7031
2022년 4월 14일   03시,593076.4453
2022년 4월 14일   04시,598729.6836
2022년 4월 14일   05시,614196.2539
2022년 4월 14일   06시,647305.5703
2022년 4월 14일   07시,700548.4883
2022년 4월 14일   08시,760894.9492
